File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width,Sort
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,5000,false,max,9147.000000,0.044436,na,0.015995,69024,97670,901,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,10000,false,max,9147.000000,0.044491,na,0.015420,69024,97670,901,true
knapPI_1_100_1000_1.txt,Knapsack,100,RelaxGrouping,20000,false,max,9147.000000,0.044329,na,0.015068,69024,97670,901,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,500,true,max,25414.000000,0.091395,0.048481,0.006043,11008,19216,101,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,1000,true,max,11238.000000,0.111857,0.082975,0.029352,115018,175226,812,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,2000,true,max,11238.000000,0.111843,0.083404,0.029720,115018,175226,812,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,10000,true,max,11238.000000,0.111665,0.083027,0.030185,115018,175226,812,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,5000,true,max,11238.000000,0.114924,0.083264,0.030993,115018,175226,812,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,500,false,max,25414.000000,0.091528,na,0.020803,79105,123276,500,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,1000,false,max,11238.000000,0.113074,na,0.031155,165252,238701,969,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,2000,false,max,11238.000000,0.112922,na,0.032502,165252,238701,969,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,5000,false,max,11238.000000,0.112643,na,0.031943,165252,238701,969,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,20000,true,max,11238.000000,0.112894,0.086043,0.029899,115018,175226,812,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,10000,false,max,11238.000000,0.110043,na,0.030591,165252,238701,969,true
knapPI_1_200_1000_1.txt,Knapsack,200,RelaxGrouping,20000,false,max,11238.000000,0.109698,na,0.030514,165252,238701,969,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,500,true,max,33834.000000,0.454333,0.202855,0.076914,208086,392656,471,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,1000,true,max,90446.000000,0.641942,0.346944,0.061151,128747,225578,404,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,2000,true,max,195190.000000,0.663643,0.417313,0.018597,28324,55640,329,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,500,false,max,33834.000000,0.464759,na,0.065310,245346,449565,500,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,1000,false,max,90446.000000,0.658359,na,0.110346,446630,814616,1000,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,5000,true,max,28857.000000,0.943889,1.195479,0.241911,1157326,2088653,2501,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,10000,true,max,28857.000000,0.953374,1.204936,0.244973,1157326,2088653,2501,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,20000,true,max,28857.000000,0.975072,1.079488,0.243778,1157326,2088653,2501,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,2000,false,max,195190.000000,0.642213,na,0.122262,559927,1070610,2000,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,10000,false,max,28857.000000,0.944262,na,0.239814,1211059,2170114,2536,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,5000,false,max,28857.000000,0.948740,na,0.240118,1211059,2170114,2536,true
knapPI_1_500_1000_1.txt,Knapsack,500,RelaxGrouping,20000,false,max,28857.000000,0.952063,na,0.240728,1211059,2170114,2536,true
knapPI_1_1000_1000_1.txt,Knapsack,1000,RelaxGrouping,500,true,max,64996.000000,1.208551,0.425430,0.152174,462968,894490,493,true
