File_name,Problem type,Variables number,DD Type,Max Width,Num SOC constraints,Cut Type,CutStrengthening,Best solution,Root Gap,Gap,Solution Time,DD Time,Total Number Nodes,Total Number Arcs,NodeBB,Num Cuts
knapsack_n125m10o1b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5231.0,0.01873446759701778,0.0,15.1022,7.6912,20788,38086,611,53
knapsack_n125m10o1b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5358.0,0.02146323254945875,0.0,40.6315,8.0259,20291,37448,1352,36
knapsack_n125m10o1b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5147.0,0.015543034777540314,0.0,5.005,8.3078,19303,35940,1750,26
knapsack_n125m10o1b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5096.0,0.016875981161695447,0.0,23.6573,8.2934,18607,34538,674,19
knapsack_n125m10o3b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5294.0,0.020022667170381564,0.0,5.3402,8.1605,20962,38432,992,52
knapsack_n125m10o3b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5058.0,0.01601423487544484,0.0,32.7727,6.6996,20939,37981,1359,87
knapsack_n125m10o3b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5107.0,0.0225181123947523,0.0,31.0671,7.2475000000000005,20752,37754,1731,54
knapsack_n125m10o3b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,4986.0,0.01764941837144003,0.0,27.6262,8.4156,19455,35648,845,54
knapsack_n100m20o5b5_4.txt,SOC Knapsack,100,RelaxPriority,4000,20,FlowCuts,False,3379.0,0.0648120745782776,0.0,163.9849,10.2231,29718,54743,24020,86
knapsack_n125m10o3b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5053.0,0.022560854937660794,0.0,17.0281,7.7673,20341,37683,6221,43
knapsack_n100m20o5b5_3.txt,SOC Knapsack,100,RelaxPriority,4000,20,FlowCuts,False,3380.0,0.06597633136094674,0.0,197.2845,10.0298,30245,55126,22922,131
knapsack_n125m10o5b5_0.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5010.0,0.017764471057884233,0.0,26.5297,6.61,19852,35813,729,124
knapsack_n125m10o5b5_1.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5242.0,0.024036627241510875,0.0,17.976,7.7299,20650,37676,661,59
knapsack_n125m10o5b5_2.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,5020.0,0.02848605577689243,0.0,36.4883,7.0178,20511,37092,3476,104
knapsack_n100m20o5b5_2.txt,SOC Knapsack,100,RelaxPriority,4000,20,FlowCuts,False,3240.0,0.06790123456790123,0.0,265.6865,9.5834,29495,53058,27329,113
knapsack_n125m10o5b5_3.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,4853.0,0.030084483824438492,0.0,43.514,8.0408,20080,36482,4557,73
knapsack_n125m10o5b5_4.txt,SOC Knapsack,125,RelaxPriority,4000,10,FlowCuts,False,4995.0,0.026426426426426425,0.0,50.4767,7.3788,18949,34839,3403,57
