File_name,Problem type,Variables number,DD Type,Max Width,Is Reduced,Objective Type,Optimization Value,Construction Time,Reduce Time,Solution Time,Number Node,Number Arcs,Actual Max Width
set_covering_n100_m66_d0.05_b_w35_seed4.txt,Set Covering,100,Relaxed,10000,false,min,5,1.12615,na,na,854585,1246559,20001
set_covering_n100_m66_d0.05_b_w35_seed4.txt,Set Covering,100,Relaxed,20000,false,min,6,2.69547,na,na,1652013,2426761,39995
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Exact,99999,false,min,2,0.01616,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,500,false,min,2,0.01380,na,na,24867,49162,529
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,1000,false,min,2,0.01734,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,2000,false,min,2,0.01638,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,5000,false,min,2,0.01675,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,10000,false,min,2,0.01609,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Restricted,20000,false,min,2,0.01651,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.01756,na,na,24867,49200,529
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01616,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01618,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01627,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01802,na,na,25564,50595,531
set_covering_n100_m66_d0.5_b_w35_seed4.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01806,na,na,25564,50595,531
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,500,false,min,8,0.03247,na,na,61596,71161,1000
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,1000,false,min,7,0.06431,na,na,121325,141218,2000
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,2000,false,min,7,0.13594,na,na,235490,273571,3997
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,5000,false,min,7,0.45646,na,na,544977,654546,9858
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,10000,false,min,7,1.14354,na,na,1036419,1271641,19554
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Restricted,20000,false,min,7,2.80213,na,na,1965110,2455851,38842
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,500,false,min,3,0.04202,na,na,61497,95704,998
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.08351,na,na,121080,189291,1998
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.18691,na,na,235298,367617,3995
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,5000,false,min,4,0.60938,na,na,545067,867134,9856
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,10000,false,min,4,1.48689,na,na,1035985,1670718,19561
set_covering_n100_m66_d0.15_b_w35_seed1.txt,Set Covering,100,Relaxed,20000,false,min,4,3.57774,na,na,1965072,3201758,38830
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,500,false,min,9,0.03409,na,na,66393,71534,1000
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,1000,false,min,8,0.06457,na,na,124333,137595,2000
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,2000,false,min,8,0.13743,na,na,241021,268805,4000
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,5000,false,min,8,0.45065,na,na,572342,644486,9987
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,10000,false,min,8,1.17262,na,na,1096009,1244607,19904
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Restricted,20000,false,min,8,2.90090,na,na,2066979,2404600,39619
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.04355,na,na,66385,100123,1001
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.08446,na,na,124857,191049,2001
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.18228,na,na,241229,370776,4001
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.60011,na,na,572925,886513,9988
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,10000,false,min,3,1.45651,na,na,1096307,1705470,19900
set_covering_n100_m66_d0.15_b_w35_seed2.txt,Set Covering,100,Relaxed,20000,false,min,4,3.50641,na,na,2066026,3263249,39622
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,500,false,min,10,0.03545,na,na,69660,75423,1000
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,1000,false,min,10,0.06837,na,na,132995,146844,2000
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,2000,false,min,8,0.14598,na,na,253780,287703,4000
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,5000,false,min,8,0.49412,na,na,603860,697963,9993
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,10000,false,min,8,1.19231,na,na,1135319,1343207,19949
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Restricted,20000,false,min,7,2.76983,na,na,2089952,2525976,39667
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.04465,na,na,69527,105573,1000
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,1000,false,min,2,0.09054,na,na,133043,203394,1999
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.19921,na,na,254004,393375,3999
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.67743,na,na,603545,944391,9994
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,10000,false,min,3,1.58423,na,na,1134562,1791050,19949
set_covering_n100_m66_d0.15_b_w35_seed3.txt,Set Covering,100,Relaxed,20000,false,min,4,3.74807,na,na,2088271,3325301,39666
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,500,false,min,9,0.03460,na,na,64026,72163,1000
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,1000,false,min,8,0.06408,na,na,122118,138592,2000
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,2000,false,min,8,0.13525,na,na,237606,273460,4000
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,5000,false,min,8,0.46478,na,na,561939,653649,9995
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,10000,false,min,8,1.13878,na,na,1045515,1238969,19923
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Restricted,20000,false,min,7,2.76245,na,na,1936394,2348757,39671
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.04292,na,na,63530,97408,1001
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.08261,na,na,121941,188040,2001
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.18644,na,na,237893,369289,4000
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.62285,na,na,562696,878412,9991
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,10000,false,min,4,1.49095,na,na,1045412,1649012,19912
set_covering_n100_m66_d0.15_b_w35_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,3.52494,na,na,1937075,3098407,39650
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Exact,99999,false,min,4,4.77024,na,na,3643835,6960005,169124
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,500,false,min,5,0.03150,na,na,57741,72658,983
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,1000,false,min,4,0.05576,na,na,101613,137358,1809
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,2000,false,min,4,0.10669,na,na,181793,255106,3530
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,5000,false,min,4,0.32062,na,na,392228,576391,8386
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,10000,false,min,4,0.66001,na,na,664116,1040714,15271
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Restricted,20000,false,min,4,1.34271,na,na,1103073,1847078,27853
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.04132,na,na,57624,97014,982
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,1000,false,min,3,0.07483,na,na,101718,176860,1811
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,2000,false,min,3,0.14793,na,na,182181,324559,3534
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,5000,false,min,3,0.40976,na,na,392686,717724,8389
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,10000,false,min,4,0.84010,na,na,664116,1237655,15271
set_covering_n100_m66_d0.25_b_w35_seed1.txt,Set Covering,100,Relaxed,20000,false,min,4,1.68304,na,na,1103073,2081893,27853
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,500,false,min,5,0.03025,na,na,57724,71948,995
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Exact,99999,false,min,4,4.11859,na,na,3250155,6213828,128870
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,1000,false,min,4,0.05753,na,na,104117,134792,1935
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,2000,false,min,4,0.10633,na,na,182540,252273,3703
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,5000,false,min,4,0.30363,na,na,385081,572301,8838
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,10000,false,min,4,0.68601,na,na,673234,1053942,16414
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Restricted,20000,false,min,4,1.34737,na,na,1116747,1874762,28544
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.04045,na,na,57787,95854,993
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,1000,false,min,3,0.07620,na,na,104080,176965,1935
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,2000,false,min,3,0.14873,na,na,182171,320094,3699
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,5000,false,min,3,0.41297,na,na,384846,701377,8831
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,10000,false,min,3,0.88446,na,na,673112,1257280,16414
set_covering_n100_m66_d0.25_b_w35_seed2.txt,Set Covering,100,Relaxed,20000,false,min,4,1.72269,na,na,1116747,2124274,28544
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,500,false,min,4,0.03203,na,na,58336,74502,989
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Exact,99999,false,min,4,4.00643,na,na,3288212,6301361,105217
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,1000,false,min,4,0.06017,na,na,105829,140812,1860
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,2000,false,min,4,0.11017,na,na,188117,265417,3570
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,5000,false,min,4,0.32257,na,na,405250,612152,8563
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,10000,false,min,4,0.75259,na,na,713131,1131278,15333
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Restricted,20000,false,min,4,1.44138,na,na,1202264,2052031,27317
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.04131,na,na,58228,97532,988
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,1000,false,min,3,0.07797,na,na,105863,182072,1865
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,2000,false,min,3,0.15354,na,na,188367,333950,3570
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,5000,false,min,3,0.45010,na,na,405370,744195,8561
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,10000,false,min,4,0.98772,na,na,713186,1341095,15326
set_covering_n100_m66_d0.25_b_w35_seed3.txt,Set Covering,100,Relaxed,20000,false,min,4,1.94817,na,na,1202212,2306200,27308
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,500,false,min,5,0.03207,na,na,58079,73902,979
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Exact,99999,false,min,4,3.05842,na,na,2424002,4636974,108930
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,1000,false,min,4,0.05596,na,na,102619,138665,1889
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,2000,false,min,4,0.10716,na,na,181837,259592,3581
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,5000,false,min,4,0.30740,na,na,383654,586185,8609
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,10000,false,min,4,0.68253,na,na,654048,1065964,15631
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Restricted,20000,false,min,4,1.19465,na,na,1046684,1817096,27876
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.04064,na,na,58039,97851,978
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,1000,false,min,3,0.07604,na,na,102620,178152,1888
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,2000,false,min,3,0.14777,na,na,181671,323414,3566
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,5000,false,min,3,0.42769,na,na,383805,702093,8607
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,10000,false,min,4,0.89148,na,na,654048,1222415,15631
set_covering_n100_m66_d0.25_b_w35_seed4.txt,Set Covering,100,Relaxed,20000,false,min,4,1.55560,na,na,1046684,1977694,27876
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Exact,99999,false,min,2,0.01624,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,500,false,min,2,0.01378,na,na,24867,49162,529
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,1000,false,min,2,0.01629,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,2000,false,min,2,0.01642,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,5000,false,min,2,0.01630,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,10000,false,min,2,0.01633,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Restricted,20000,false,min,2,0.01632,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.01788,na,na,24867,49200,529
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01631,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01566,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01617,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01631,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed1.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01614,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Exact,99999,false,min,2,0.01603,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,500,false,min,2,0.01330,na,na,24867,49162,529
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,1000,false,min,2,0.01603,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,2000,false,min,2,0.01598,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,5000,false,min,2,0.01614,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,10000,false,min,2,0.01619,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Restricted,20000,false,min,2,0.01635,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.01738,na,na,24867,49200,529
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01621,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01611,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01622,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01606,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed2.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01601,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Exact,99999,false,min,2,0.01617,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,500,false,min,2,0.01324,na,na,24867,49162,529
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,1000,false,min,2,0.01575,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,2000,false,min,2,0.01644,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,5000,false,min,2,0.01630,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,10000,false,min,2,0.01610,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Restricted,20000,false,min,2,0.01581,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.01731,na,na,24867,49200,529
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01611,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01619,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01661,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01627,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed3.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01671,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Exact,99999,false,min,2,0.01637,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,500,false,min,2,0.01371,na,na,24867,49162,529
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,1000,false,min,2,0.01642,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,2000,false,min,2,0.01665,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,5000,false,min,2,0.01618,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,10000,false,min,2,0.01643,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Restricted,20000,false,min,2,0.01637,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,500,false,min,2,0.01776,na,na,24867,49200,529
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01628,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01604,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01632,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01612,na,na,25564,50595,531
set_covering_n100_m66_d0.35_b_w35_seed4.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01607,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Exact,99999,false,min,2,0.01618,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,500,false,min,2,0.01398,na,na,24867,49162,529
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,1000,false,min,2,0.01627,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,2000,false,min,2,0.01617,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,5000,false,min,2,0.01617,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,10000,false,min,2,0.01590,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Restricted,20000,false,min,2,0.01613,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,500,false,min,2,0.01756,na,na,24867,49200,529
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01618,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01639,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01611,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01614,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed1.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01625,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Exact,99999,false,min,2,0.01624,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,500,false,min,2,0.01372,na,na,24867,49162,529
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,1000,false,min,2,0.01597,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,2000,false,min,2,0.01628,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,5000,false,min,2,0.01640,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,10000,false,min,2,0.01642,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Restricted,20000,false,min,2,0.01629,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,500,false,min,2,0.01773,na,na,24867,49200,529
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01836,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01633,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01649,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,10000,false,min,2,0.01631,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed2.txt,Set Covering,100,Relaxed,20000,false,min,2,0.01641,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Exact,99999,false,min,2,0.01651,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,500,false,min,2,0.01380,na,na,24867,49162,529
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,1000,false,min,2,0.01589,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,2000,false,min,2,0.01599,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,5000,false,min,2,0.01572,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,10000,false,min,2,0.01596,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Restricted,20000,false,min,2,0.01617,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Relaxed,500,false,min,2,0.01715,na,na,24867,49200,529
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Relaxed,1000,false,min,2,0.01580,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Relaxed,2000,false,min,2,0.01625,na,na,25564,50595,531
set_covering_n100_m66_d0.45_b_w35_seed3.txt,Set Covering,100,Relaxed,5000,false,min,2,0.01569,na,na,25564,50595,531
